customer_id,age,gender,region,tenure,monthly_charges,total_charges,contract,internet_service,support_tickets,satisfaction_score,payment_method,churn
C02819,25,Female,North,51,58.74,2929.97,Month-to-month,Fiber optic,4,6.0,Electronic check,No
C02820,58,Female,South,17,85.95,1161.15,Month-to-month,Fiber optic,0,9.0,Electronic check,Yes
C02821,48,Male,East,62,47.11,3041.19,One year,DSL,2,3.0,Electronic check,No
C02822,65,Female,North,27,56.9,1383.0,Month-to-month,Fiber optic,5,7.0,Electronic check,No
C02823,25,Male,South,20,32.48,576.0,Month-to-month,Fiber optic,1,9.0,Bank transfer,No
C02824,73,Male,West,37,98.9,3500.34,Two year,No,0,3.0,Electronic check,No
C02825,53,Female,East,20,100.55,2096.45,Month-to-month,Fiber optic,2,9.0,Bank transfer,No
C02826,66,Female,East,45,121.43,5382.84,Two year,Fiber optic,1,3.0,Mailed check,No
C02827,38,Male,East,54,125.23,6462.42,Month-to-month,Fiber optic,2,7.0,Bank transfer,No
C02828,71,Male,Central,30,43.41,1344.41,Month-to-month,DSL,2,4.0,Bank transfer,Yes
C02829,53,Female,East,57,110.45,6183.56,Month-to-month,Fiber optic,1,7.0,Credit card,No
C02830,25,Male,East,32,40.49,1292.17,Month-to-month,DSL,4,2.0,Mailed check,Yes
C02831,70,Male,Central,70,67.98,4883.43,One year,Fiber optic,4,9.0,Bank transfer,No
C02832,63,Male,North,20,84.29,1537.67,Month-to-month,Fiber optic,2,2.0,Electronic check,Yes
C02833,35,Male,North,51,30.69,1557.56,Month-to-month,DSL,3,4.0,Bank transfer,No
C02834,49,Female,East,39,43.03,1562.42,Month-to-month,Fiber optic,4,9.0,Bank transfer,No
C02835,40,Female,South,68,56.18,3968.24,One year,No,1,1.0,Bank transfer,No
C02836,48,Female,South,16,39.67,646.56,Two year,DSL,1,,Electronic check,No
C02837,73,Male,North,15,132.42,1982.84,Month-to-month,No,1,5.0,Credit card,Yes
C02838,69,Female,Central,63,58.16,3477.94,Month-to-month,DSL,2,3.0,Mailed check,No
C02839,30,Female,West,65,82.63,5483.48,Month-to-month,DSL,0,9.0,Mailed check,No
C02840,73,Male,West,54,139.6,7669.96,One year,Fiber optic,3,9.0,Credit card,No
C02841,42,Male,North,35,90.16,3040.68,Month-to-month,DSL,0,9.0,Credit card,No
C02842,58,Male,South,30,72.32,2192.68,Month-to-month,No,1,6.0,Electronic check,No
C02843,61,Female,West,48,131.93,6420.84,One year,Fiber optic,4,2.0,Bank transfer,No
C02844,45,Female,East,54,50.59,3031.86,Month-to-month,Fiber optic,1,8.0,Electronic check,No
C02845,44,Male,West,20,45.64,971.47,One year,Fiber optic,1,8.0,Mailed check,No
C02846,44,Male,West,1,86.57,86.57,Month-to-month,Fiber optic,2,9.0,Credit card,Yes
C02847,67,,East,6,74.14,421.49,Two year,Fiber optic,3,8.0,Electronic check,No
C02848,40,Female,West,25,116.65,2901.82,Month-to-month,Fiber optic,4,4.0,Electronic check,No
C02849,33,Male,South,50,29.83,1606.59,Month-to-month,No,0,5.0,Credit card,No
C02850,38,Male,North,32,96.04,2940.97,Month-to-month,Fiber optic,1,7.0,Credit card,No
C02851,29,Male,Central,45,106.73,4942.75,Month-to-month,Fiber optic,1,8.0,Bank transfer,Yes
C02852,40,Female,North,34,136.77,4418.99,One year,Fiber optic,3,,Credit card,No
C02853,24,Male,South,19,41.76,893.39,Month-to-month,Fiber optic,1,3.0,Credit card,Yes
C02854,23,Female,North,54,53.32,3021.0,Month-to-month,Fiber optic,0,10.0,Electronic check,No
C02855,59,Female,South,53,132.23,7129.12,One year,Fiber optic,1,10.0,Electronic check,No
C02856,22,Female,South,70,97.52,6866.96,Month-to-month,Fiber optic,5,3.0,Electronic check,Yes
C02857,50,Male,North,60,29.38,1822.03,One year,DSL,1,1.0,Credit card,No
C02858,62,Male,East,28,33.89,888.89,One year,No,2,7.0,Bank transfer,No
C02859,59,Male,Central,51,115.33,5713.09,Month-to-month,Fiber optic,3,1.0,Electronic check,Yes
C02860,43,Female,North,26,90.26,2384.22,One year,Fiber optic,1,2.0,Bank transfer,Yes
C02861,29,Female,Central,63,90.02,5681.61,Two year,No,0,6.0,Electronic check,No
C02862,71,Female,East,44,126.18,5690.47,One year,No,5,4.0,Electronic check,No
C02863,65,Female,East,61,52.73,3195.34,Month-to-month,No,3,1.0,Electronic check,No
C02864,52,Female,East,21,43.45,936.29,Month-to-month,DSL,1,4.0,Credit card,No
C02865,22,Male,South,2,95.59,234.29,Two year,Fiber optic,2,7.0,Electronic check,Yes
C02866,20,Female,North,11,126.48,1477.14,One year,Fiber optic,5,8.0,Mailed check,Yes
C02867,35,Female,East,39,55.5,2306.79,Month-to-month,Fiber optic,2,8.0,Electronic check,No
C02868,26,Male,Central,70,103.35,7091.44,Month-to-month,Fiber optic,1,3.0,Credit card,Yes
C02869,67,Female,East,46,42.52,2061.18,One year,Fiber optic,2,7.0,Mailed check,No
C02870,29,Male,East,59,44.77,2614.34,One year,Fiber optic,5,4.0,Electronic check,No
C02871,34,,West,34,128.67,4471.17,Two year,No,3,7.0,Credit card,No
C02872,73,Male,South,70,38.57,2921.67,Two year,Fiber optic,2,1.0,Bank transfer,No
C02873,64,Male,North,68,27.8,1590.4,Month-to-month,No,3,5.0,Electronic check,No
C02874,30,Male,East,16,114.12,2008.09,One year,No,2,4.0,Electronic check,No
C02875,39,Male,Central,63,66.69,4183.71,Month-to-month,Fiber optic,2,7.0,Bank transfer,No
C02876,47,Female,South,2,70.62,70.62,Month-to-month,No,3,3.0,Electronic check,No
C02877,55,Male,Central,43,116.98,4964.51,Month-to-month,DSL,0,3.0,Electronic check,Yes
C02878,71,Male,Central,32,45.69,1307.37,Two year,DSL,2,6.0,Credit card,Yes
C02879,67,Female,South,22,99.79,2271.5,Month-to-month,No,3,7.0,Electronic check,No
C02880,73,Male,East,68,61.06,3996.86,Month-to-month,Fiber optic,2,5.0,Mailed check,No
C02881,20,Male,West,48,36.99,1956.17,Month-to-month,Fiber optic,6,9.0,Mailed check,No
C02882,31,Male,East,10,104.06,1144.39,Month-to-month,No,1,10.0,Mailed check,No
C02883,50,Female,West,11,61.65,712.22,Month-to-month,Fiber optic,4,7.0,Electronic check,Yes
C02884,20,Male,Central,9,124.66,821.94,Month-to-month,DSL,1,6.0,Mailed check,Yes
C02885,38,Female,West,22,130.69,2676.8,Month-to-month,DSL,1,6.0,Bank transfer,No
C02886,26,Male,Central,5,122.64,601.18,Month-to-month,Fiber optic,5,1.0,Credit card,Yes
C02887,71,Male,Central,20,62.07,1237.55,One year,DSL,2,5.0,Bank transfer,Yes
C02888,21,Female,Central,56,52.21,3064.73,One year,DSL,1,9.0,Bank transfer,No
C02889,26,Female,Central,63,127.67,7743.21,Two year,No,1,7.0,Credit card,No
C02890,29,Male,South,57,77.09,4280.25,Month-to-month,Fiber optic,2,1.0,Credit card,No
C02891,26,Male,North,36,106.39,3955.6,Month-to-month,Fiber optic,1,2.0,Credit card,Yes
C02892,50,Female,North,51,120.12,6075.54,Month-to-month,DSL,2,9.0,Electronic check,No
C02893,38,Male,South,68,56.93,3801.14,Two year,Fiber optic,2,8.0,Electronic check,No
C02894,70,Male,West,4,38.7,38.7,Month-to-month,Fiber optic,2,5.0,Credit card,No
C02895,32,Female,East,66,96.86,6551.54,Month-to-month,Fiber optic,1,10.0,Credit card,No
C02896,48,Male,East,53,92.87,4849.36,Two year,Fiber optic,2,1.0,Bank transfer,Yes
C02897,55,Female,North,28,56.07,1734.01,Two year,DSL,2,8.0,Bank transfer,No
C02898,53,Female,West,33,92.24,3263.78,Month-to-month,DSL,1,10.0,Credit card,No
C02899,63,Female,South,32,115.89,3906.05,One year,DSL,1,5.0,Electronic check,No
C02900,29,Male,West,12,65.25,778.14,Month-to-month,Fiber optic,0,5.0,Credit card,No
C02901,46,Male,North,17,52.87,826.16,Month-to-month,DSL,3,3.0,Electronic check,No
C02902,63,Male,South,22,108.38,2301.52,Month-to-month,DSL,5,9.0,Bank transfer,Yes
C02903,67,Male,North,1,115.38,410.63,Two year,DSL,4,8.0,Credit card,Yes
C02904,53,Female,South,37,134.74,4953.6,Month-to-month,No,4,5.0,Mailed check,Yes
C02905,55,Female,Central,35,41.97,1626.92,One year,Fiber optic,2,3.0,Electronic check,No
C02906,67,Female,East,24,127.27,3126.84,Month-to-month,Fiber optic,1,5.0,Bank transfer,Yes
C02907,53,Female,East,13,112.99,1407.14,One year,Fiber optic,1,5.0,Credit card,Yes
C02908,72,Female,South,70,105.72,7362.44,One year,Fiber optic,1,4.0,Electronic check,Yes
C02909,25,Male,South,49,61.0,3166.51,One year,DSL,2,9.0,Credit card,No
C02910,37,Male,West,35,27.55,968.94,Two year,Fiber optic,0,4.0,Electronic check,No
C02911,24,Male,Central,53,83.37,4350.54,One year,Fiber optic,3,2.0,Electronic check,No
C02912,23,Female,West,27,57.86,1441.19,One year,Fiber optic,1,8.0,Credit card,No
C02913,44,Male,West,16,58.33,981.29,Month-to-month,DSL,2,8.0,Credit card,No
C02914,30,Female,East,49,131.62,6371.91,Two year,No,1,1.0,Credit card,No
C02915,41,Male,North,56,42.59,2474.12,Month-to-month,Fiber optic,1,7.0,Credit card,No
C02916,42,Female,West,47,132.44,6524.68,Month-to-month,DSL,1,5.0,Electronic check,Yes
C02917,53,Female,Central,41,82.94,3478.25,Month-to-month,No,1,7.0,Credit card,No
C02918,71,Male,East,1,121.4,392.02,Month-to-month,DSL,0,3.0,Credit card,Yes
C02919,66,Male,North,46,57.61,2542.84,One year,DSL,1,2.0,Credit card,No
C02920,39,Male,West,45,97.9,4508.1,Month-to-month,DSL,2,6.0,Credit card,No
C02921,36,Male,Central,30,89.01,2858.65,Month-to-month,No,2,1.0,Electronic check,Yes
C02922,61,Male,South,18,131.28,2570.01,Two year,DSL,1,3.0,Credit card,No
C02923,25,Female,North,71,45.62,3430.91,Two year,Fiber optic,2,1.0,Electronic check,No
C02924,48,,West,28,48.53,1361.33,Month-to-month,Fiber optic,2,4.0,Electronic check,Yes
C02925,42,Male,South,20,134.13,2816.09,Two year,Fiber optic,0,10.0,Credit card,No
C02926,28,Female,West,51,36.27,1697.13,Month-to-month,Fiber optic,0,6.0,Credit card,No
C02927,53,Female,West,35,97.99,3670.72,Month-to-month,DSL,3,,Electronic check,No
C02928,36,Male,South,41,31.96,1167.54,Two year,Fiber optic,4,8.0,Electronic check,Yes
C02929,28,Female,North,47,33.85,1779.07,One year,Fiber optic,1,2.0,Credit card,No
C02930,55,Male,East,27,93.67,2685.62,One year,Fiber optic,0,10.0,Credit card,No
C02931,27,Male,East,11,88.41,1128.09,Month-to-month,DSL,4,2.0,Bank transfer,Yes
C02932,56,Male,Central,13,90.9,1481.7,Month-to-month,Fiber optic,0,3.0,Bank transfer,No
C02933,27,Male,South,68,79.47,5561.82,Month-to-month,Fiber optic,1,7.0,Electronic check,No
C02934,42,Male,South,37,110.37,3884.7,Two year,Fiber optic,1,5.0,Bank transfer,No
C02935,64,Female,Central,31,139.1,4400.58,Month-to-month,Fiber optic,0,3.0,Mailed check,No
C02936,31,Male,West,23,56.71,1020.93,Month-to-month,Fiber optic,1,4.0,Mailed check,No
C02937,61,Male,West,52,62.2,3220.73,Month-to-month,Fiber optic,0,5.0,Electronic check,No
C02938,59,Male,Central,66,62.15,4038.54,One year,DSL,3,7.0,Mailed check,No
C02939,69,Male,West,56,112.78,6411.36,Month-to-month,Fiber optic,1,8.0,Electronic check,No
C02940,27,Male,Central,39,65.02,2412.33,One year,DSL,3,4.0,Electronic check,No
C02941,58,Female,West,35,102.82,3479.75,Month-to-month,DSL,4,4.0,Credit card,Yes
C02942,71,Female,East,63,76.28,4880.82,Month-to-month,DSL,0,1.0,Electronic check,Yes
C02943,61,Female,North,62,94.9,6060.01,Month-to-month,DSL,4,10.0,Electronic check,No
C02944,28,Male,West,29,120.34,3490.25,Month-to-month,Fiber optic,2,7.0,Electronic check,No
C02945,64,Female,West,70,84.12,6188.4,One year,Fiber optic,1,3.0,Bank transfer,No
C02946,24,Female,Central,60,79.64,4726.91,Two year,Fiber optic,2,1.0,Credit card,Yes
C02947,51,Female,West,61,55.7,3499.66,Month-to-month,Fiber optic,1,10.0,Credit card,No
C02948,46,Male,East,5,84.33,472.84,Month-to-month,Fiber optic,4,1.0,Credit card,Yes
C02949,48,Female,East,10,55.18,500.39,Month-to-month,Fiber optic,3,2.0,Electronic check,Yes
C02950,47,Male,North,22,122.01,2880.93,Two year,No,2,9.0,Credit card,No
C02951,19,Female,North,55,69.72,3701.05,Two year,No,2,4.0,Bank transfer,No
C02952,46,Male,North,6,39.85,39.85,One year,No,3,9.0,Electronic check,Yes
C02953,71,Female,Central,6,52.6,296.68,Month-to-month,No,4,6.0,Mailed check,No
C02954,42,Male,West,3,86.48,220.91,Month-to-month,No,0,6.0,Credit card,No
C02955,33,Female,South,14,130.37,1984.61,Two year,Fiber optic,1,10.0,Bank transfer,No
C02956,74,Male,East,67,59.56,3803.06,Month-to-month,Fiber optic,3,1.0,Credit card,No
C02957,23,Female,East,52,55.4,2959.36,One year,Fiber optic,2,4.0,Bank transfer,No
C02958,45,Male,South,52,71.75,3791.4,Two year,DSL,2,4.0,Bank transfer,No
C02959,47,Female,East,22,136.29,3046.8,One year,Fiber optic,7,8.0,Bank transfer,Yes
C02960,45,Female,South,46,122.2,5777.81,One year,No,4,4.0,Electronic check,No
C02961,70,Male,West,57,42.21,2402.45,Month-to-month,Fiber optic,2,9.0,Electronic check,No
C02962,42,Male,West,39,95.58,3735.45,Two year,DSL,2,8.0,Electronic check,No
C02963,73,Female,North,62,116.06,7263.26,Month-to-month,Fiber optic,2,10.0,Mailed check,No
C02964,21,Male,East,42,113.32,4744.15,Two year,DSL,4,9.0,Credit card,No
C02965,59,Male,Central,24,81.22,1746.29,Month-to-month,Fiber optic,2,8.0,Electronic check,Yes
C02966,51,Female,Central,46,109.16,4959.79,One year,Fiber optic,3,4.0,Electronic check,No
C02967,31,Male,West,68,92.11,6224.64,Two year,Fiber optic,1,8.0,Credit card,No
C02968,30,Male,West,60,48.17,2805.84,One year,Fiber optic,1,5.0,Mailed check,No
C02969,59,Male,North,36,31.45,1084.73,Month-to-month,DSL,2,4.0,Bank transfer,No
C02970,54,Male,Central,43,67.49,2929.01,Month-to-month,Fiber optic,1,3.0,Electronic check,Yes
C02971,52,Male,West,71,32.12,2239.43,One year,DSL,1,9.0,Bank transfer,No
C02972,20,Male,Central,54,70.43,3931.32,One year,Fiber optic,2,8.0,Mailed check,No
C02973,52,Male,Central,37,120.32,4582.28,Month-to-month,Fiber optic,3,1.0,Bank transfer,Yes
C02974,73,Male,South,21,122.09,2263.89,Two year,DSL,1,4.0,Credit card,No
C02975,18,Male,North,66,28.92,1693.75,Two year,No,3,6.0,Bank transfer,No
C02976,44,Male,West,71,33.0,2043.0,Two year,Fiber optic,0,8.0,Bank transfer,No
C02977,46,Male,East,6,102.03,571.11,One year,DSL,1,4.0,Mailed check,No
C02978,69,Female,North,3,82.5,197.1,Two year,Fiber optic,3,8.0,Bank transfer,No
C02979,34,Male,South,9,42.18,402.27,Two year,DSL,2,3.0,Credit card,No
C02980,45,Female,Central,28,117.64,3420.3,Month-to-month,DSL,4,2.0,Electronic check,Yes
C02981,58,Female,South,12,49.9,592.39,Two year,No,0,1.0,Credit card,No
C02982,21,Female,South,64,33.99,2084.93,Month-to-month,Fiber optic,1,9.0,Electronic check,No
C02983,63,Female,West,66,111.19,7337.89,Two year,Fiber optic,0,7.0,Bank transfer,Yes
C02984,64,Male,West,13,94.93,1160.01,One year,Fiber optic,2,9.0,Mailed check,Yes
C02985,59,Female,South,60,70.36,4000.0,One year,No,1,6.0,Electronic check,No
C02986,54,Male,Central,11,104.66,1294.93,Month-to-month,No,3,6.0,Credit card,Yes
C02987,60,Female,East,57,129.81,7462.86,Month-to-month,DSL,0,3.0,Bank transfer,Yes
C02988,62,Male,North,27,28.93,998.45,Month-to-month,DSL,1,1.0,Electronic check,No
C02989,69,Male,South,3,97.18,105.98,One year,Fiber optic,1,8.0,Credit card,No
C02990,42,Male,Central,31,50.09,1310.57,Two year,Fiber optic,1,2.0,Bank transfer,No
C02991,43,Male,North,60,79.53,4631.41,Month-to-month,Fiber optic,3,9.0,Electronic check,No
C02992,54,Male,North,68,73.76,5075.51,Month-to-month,DSL,2,1.0,Bank transfer,No
C02993,29,Female,West,9,69.85,757.49,One year,Fiber optic,3,10.0,Credit card,No
C02994,66,Male,East,61,46.89,2903.23,Month-to-month,DSL,1,5.0,Bank transfer,No
C02995,61,Female,South,22,117.3,2602.14,Month-to-month,Fiber optic,1,3.0,Electronic check,No
C02996,53,Male,East,34,68.64,2461.94,Month-to-month,Fiber optic,1,3.0,Electronic check,No
C02997,35,Female,North,8,127.03,947.33,One year,DSL,1,7.0,Electronic check,No
C02998,37,Male,South,71,65.79,4829.56,One year,No,3,9.0,Credit card,No
C02999,42,Male,South,57,121.57,7227.24,Two year,Fiber optic,2,5.0,Electronic check,Yes
C03000,55,Male,East,47,87.61,3958.26,Month-to-month,Fiber optic,3,5.0,Bank transfer,No
C03001,62,Female,West,53,69.35,3637.44,Month-to-month,No,2,9.0,Credit card,No
C03002,56,Female,Central,63,105.96,6467.0,One year,DSL,1,5.0,Bank transfer,No
C03003,71,Male,North,11,115.47,1125.39,Two year,DSL,0,4.0,Bank transfer,No
C03004,72,Male,South,18,80.51,1508.06,Month-to-month,DSL,1,10.0,Credit card,No
C03005,58,Female,South,3,73.92,73.92,Two year,DSL,2,9.0,Electronic check,No
C03006,39,Female,East,36,91.4,3173.46,One year,No,0,6.0,Electronic check,No
C03007,52,Male,East,36,92.29,3480.48,Two year,No,1,1.0,Bank transfer,Yes
C03008,42,Male,Central,3,73.93,255.31,Month-to-month,Fiber optic,1,4.0,Credit card,No
C03009,53,Male,Central,48,112.13,5497.44,Month-to-month,Fiber optic,1,10.0,Electronic check,No
C03010,64,Female,West,1,70.97,70.97,Month-to-month,No,2,10.0,Bank transfer,Yes
C03011,39,Female,North,58,77.09,4481.38,One year,DSL,0,7.0,Electronic check,Yes
C03012,46,Male,North,51,94.61,5108.12,Two year,DSL,0,5.0,Credit card,No
C03013,20,Male,Central,59,138.49,8071.63,Month-to-month,No,2,9.0,Credit card,No
C03014,59,Male,Central,9,54.98,421.62,Month-to-month,Fiber optic,1,6.0,Electronic check,No
C03015,45,Female,South,63,51.67,3342.46,Month-to-month,DSL,3,1.0,Bank transfer,No
C03016,44,Male,North,40,45.34,1678.63,One year,Fiber optic,2,4.0,Bank transfer,No
C03017,48,Male,West,63,104.29,6677.86,Two year,DSL,2,4.0,Credit card,No
C03018,30,Male,East,51,76.65,3639.65,Month-to-month,Fiber optic,3,7.0,Bank transfer,No
C03019,52,Male,Central,48,69.69,3045.12,One year,Fiber optic,1,3.0,Electronic check,Yes
C03020,60,Female,East,3,48.47,192.58,Month-to-month,DSL,1,8.0,Credit card,No
C03021,37,Male,West,50,127.48,6227.03,Two year,Fiber optic,4,3.0,Credit card,No
C03022,25,Male,West,33,75.96,2421.82,Two year,Fiber optic,1,7.0,Credit card,No
C03023,40,Female,North,62,94.88,6014.05,Month-to-month,Fiber optic,2,4.0,Bank transfer,Yes
C03024,29,,North,50,37.94,1990.63,One year,Fiber optic,4,3.0,Credit card,No
C03025,39,Male,West,6,37.42,40.42,Two year,Fiber optic,3,8.0,Credit card,Yes
C03026,53,Female,North,65,32.75,2206.71,Two year,DSL,4,10.0,Credit card,No
C03027,24,Female,South,5,67.24,291.17,One year,DSL,2,8.0,Bank transfer,No
C03028,60,Male,West,22,79.38,1808.92,Month-to-month,Fiber optic,3,6.0,Electronic check,Yes
C03029,30,Male,South,16,53.13,847.06,One year,Fiber optic,0,10.0,Bank transfer,No
C03030,68,Female,North,71,65.21,4404.39,One year,DSL,3,9.0,Electronic check,No
C03031,59,Male,North,12,25.72,201.67,Month-to-month,No,3,10.0,Electronic check,No
C03032,33,Female,East,61,65.38,3688.18,Two year,No,4,1.0,Bank transfer,Yes
C03033,50,Female,West,16,38.7,646.98,Month-to-month,DSL,2,9.0,Credit card,No
C03034,24,Male,West,47,39.76,1928.25,Two year,DSL,4,6.0,Credit card,Yes
C03035,23,Female,Central,7,25.52,72.98,Month-to-month,Fiber optic,2,7.0,Credit card,Yes
C03036,72,Male,West,29,105.08,3029.96,Month-to-month,DSL,1,10.0,Electronic check,No
C03037,63,Female,West,45,132.1,5798.39,Month-to-month,No,1,6.0,Credit card,Yes
C03038,26,Male,South,52,96.48,5205.42,One year,Fiber optic,2,7.0,Bank transfer,No
C03039,34,Male,South,63,36.06,2078.89,Two year,DSL,2,10.0,Electronic check,No
C03040,29,Female,South,59,138.81,8143.14,Month-to-month,Fiber optic,2,2.0,Bank transfer,No
C03041,40,Female,North,38,137.19,5018.48,Month-to-month,DSL,0,8.0,Electronic check,Yes
C03042,34,Male,Central,22,78.85,1769.92,Two year,Fiber optic,2,8.0,Bank transfer,No
C03043,36,Female,,19,37.4,866.33,One year,DSL,2,,Bank transfer,No
C03044,48,Male,East,72,107.89,7468.08,Month-to-month,No,3,1.0,Mailed check,No
C03045,28,Male,South,44,135.57,6063.18,Two year,Fiber optic,3,7.0,Bank transfer,No
C03046,68,Male,North,66,114.55,7805.03,Month-to-month,No,1,4.0,Bank transfer,No
C03047,59,Male,Central,32,96.78,3116.3,Month-to-month,DSL,3,4.0,Mailed check,Yes
C03048,61,Female,South,35,95.25,3232.54,Month-to-month,Fiber optic,2,3.0,Bank transfer,Yes
C03049,27,Female,North,60,137.46,8241.89,One year,No,2,6.0,Bank transfer,No
C03050,58,Female,South,53,33.41,1688.89,Month-to-month,Fiber optic,1,3.0,Electronic check,No
C03051,65,Male,North,15,42.2,927.64,Two year,Fiber optic,5,1.0,Bank transfer,No
C03052,27,Female,Central,38,120.54,4705.77,Month-to-month,No,2,1.0,Bank transfer,No
C03053,60,Male,North,16,41.69,802.11,Two year,Fiber optic,1,3.0,Mailed check,No
C03054,38,Female,South,55,69.08,4099.4,Month-to-month,No,1,7.0,Bank transfer,No
C03055,62,Female,South,3,57.37,373.79,Month-to-month,Fiber optic,1,6.0,Electronic check,No
C03056,45,Female,North,60,53.0,3161.79,Month-to-month,Fiber optic,1,8.0,Electronic check,No
C03057,63,Female,North,67,27.96,1877.12,Month-to-month,Fiber optic,0,6.0,Electronic check,No
C03058,26,Male,East,2,90.12,480.24,Month-to-month,Fiber optic,6,3.0,Credit card,Yes
C03059,40,Female,South,46,71.14,3161.55,Two year,DSL,3,10.0,Bank transfer,No
C03060,33,Female,North,6,88.43,504.84,Two year,No,5,6.0,Electronic check,No
C03061,32,Male,South,26,60.02,1408.58,One year,Fiber optic,3,7.0,Electronic check,No
C03062,35,Female,South,25,133.27,3059.01,Month-to-month,Fiber optic,3,5.0,Electronic check,Yes
C03063,39,Male,East,38,93.0,3402.04,Two year,No,4,5.0,Bank transfer,No
C03064,25,Male,Central,67,135.54,8952.16,Month-to-month,Fiber optic,3,10.0,Credit card,No
C03065,58,Female,South,34,65.25,2124.73,One year,DSL,1,4.0,Electronic check,No
C03066,49,Female,West,29,25.26,824.38,One year,Fiber optic,2,9.0,Credit card,No
C03067,65,Male,West,7,114.85,802.17,Month-to-month,Fiber optic,1,1.0,Electronic check,Yes
C03068,58,Female,North,64,120.15,7841.25,Month-to-month,DSL,0,10.0,Bank transfer,No
